,run_id,step,n_samples,jitter,factor,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
32,0,2,1200,0.01,0.9,2,0.2,4,1.2855229496629195,0.17404624339824112,-0.0006022403513347447,1.0,-0.0005942204158432959,-0.0014504273801172701
33,0,3,1200,0.01,0.9,2,0.2,4,1.2853369636083243,0.17574479985151897,-0.0005942181109783456,1.0,-0.0006002335733828125,-0.001210408169669931
34,0,4,1200,0.01,0.9,2,0.2,4,1.2856450386916582,0.17477737682360645,-0.0005942181109783456,1.0,-0.0006022403513347447,-0.0011963373431315334
35,0,5,1200,0.01,0.9,2,0.2,4,1.2851518713406374,0.17105164121792507,-0.0005841938397496573,1.0,-0.0006022379251996947,-0.0009312222185163426
36,0,6,1200,0.01,0.9,2,0.2,4,1.2855254600570711,0.1740871684698649,-0.0006022403513347436,1.0,-0.0006002335733828125,-0.0012047803246758475
37,0,7,1200,0.01,0.9,2,0.2,4,1.2855118142294464,0.17266525473242034,-0.0006022403513347436,1.0,-0.0006002383650570164,-0.0012031907780952274
38,0,8,1200,0.01,0.9,2,0.2,4,1.2856312312313756,0.17344138874485582,-0.0006022379251996947,1.0,-0.0006022476299126585,-0.0011971711303980352
39,0,9,1200,0.01,0.9,2,0.2,4,1.2855567554007727,0.17373437195483732,-0.0006002335733828125,1.0,-0.0006002335733828112,-0.0011984739324024517
40,0,0,1400,0.05,0.2,2,0.2,4,1.2865999975863187,0.011551800749089023,-0.0005146127701746671,0.0,-0.0004630459596309435,-0.0007670050071265308
41,0,1,1400,0.05,0.2,2,0.2,4,1.286159075722049,0.007417094707841714,-0.0005160686971175945,0.0,-0.0005028141553799664,-0.000751210813997351
42,0,2,1400,0.05,0.2,2,0.2,4,1.2867227140183495,0.0035380303262854953,-0.0004792469334416812,0.0,-0.0005101814161270501,-0.0010185331007952745
43,0,3,1400,0.05,0.2,2,0.2,4,1.2868160074482677,0.007756099242937354,-0.0005146127701746693,0.0,-0.0004925019467529664,-0.000794655799633286
44,0,4,1400,0.05,0.2,2,0.2,4,1.2862234169026847,0.0025740367202576357,-0.0005160671708375459,0.0,-0.0005145976701454806,-0.000996011584196708
45,0,5,1400,0.05,0.2,2,0.2,4,1.2864739397572593,0.012555573305564612,-0.0005101770335752833,0.0,-0.0005147305947845973,-0.001024414002519083
46,0,6,1400,0.05,0.2,2,0.2,4,1.2862997491704116,0.0021004498476352583,-0.00046305064564361296,0.0,-0.0005028141553799664,-0.0007874521066861237
47,0,7,1400,0.05,0.2,2,0.2,4,1.2862053273375909,0.008129554034676406,-0.0005145976701454806,0.0,-0.0005160809078198538,-0.0009914000115488876
48,0,8,1400,0.05,0.2,2,0.2,4,1.2866488387080721,0.004902253702613924,-0.0005102120970325436,0.0,-0.0004792469334416812,-0.0009172127765302035
49,0,9,1400,0.05,0.2,2,0.2,4,1.2861875348140446,0.009078623114172669,-0.0005160671708375459,0.0,-0.0005161419740404491,-0.0007929145805944289
50,0,0,300,0.07,0.5,2,0.2,4,1.280795503314425,-0.0035474608404189576,-0.0023906417926854834,0.029137670123417166,-0.0021337366151864667,-0.004459690227902734
51,0,1,300,0.07,0.5,2,0.2,4,1.283472219773098,-0.0052504868387084494,-0.002390340019859782,0.01483410727698615,-0.0023906417926854834,-0.0036151118271087
52,0,2,300,0.07,0.5,2,0.2,4,1.282038519510384,-0.004179246101623322,-0.0023906417926854834,0.05003036117236612,-0.0022940135957585,-0.004620727239752388
53,0,3,300,0.07,0.5,2,0.2,4,1.281069309837228,-0.0023519172248825356,-0.0023903400198597826,0.02709858813685837,-0.0022940135957584995,-0.00480225664414549
54,0,4,300,0.07,0.5,2,0.2,4,1.28300428722354,0.012970954429034195,-0.002133204984282957,0.01162424019365737,-0.0022940135957584995,-0.0034496465265861447
55,0,5,300,0.07,0.5,2,0.2,4,1.2829455921501602,-0.0017365170406917721,-0.002390340019859782,0.008887499837321762,-0.002423074867965012,-0.0033028449859502304
56,0,6,300,0.07,0.5,2,0.2,4,1.2814876390212304,-0.001199835340428312,-0.002422598743708884,0.01840151268877302,-0.0022940135957585,-0.004744831446865542
57,0,7,300,0.07,0.5,2,0.2,4,1.2815155422034021,-0.00492851303012316,-0.0022940135957585,0.0074645791296922516,-0.0024230748679650096,-0.0037321194659981523
58,0,8,300,0.07,0.5,2,0.2,4,1.2820578131413414,-0.002315695736490028,-0.0024230748679650096,0.05166357674643048,-0.002422440097020618,-0.004790943423471933
59,0,9,300,0.07,0.5,2,0.2,4,1.2825279624886312,-0.00214296317702756,-0.0019084843575377735,0.001602965624496176,-0.0022943962633893283,-0.00432104490171364
60,0,0,700,0.06,0.6000000000000001,2,0.2,4,1.2857818007770987,-0.0012669465029543354,-0.0009807875370930498,-3.3671308882777167e-16,-0.0010103790381048967,-0.0018693319725979415
61,0,1,700,0.06,0.6000000000000001,2,0.2,4,1.285654027049857,-0.0016157935215296453,-0.0010339744976228646,-3.3671308882777167e-16,-0.000821563351926113,-0.001875717890245661
62,0,2,700,0.06,0.6000000000000001,2,0.2,4,1.285779269553082,0.00022640529151821403,-0.0010102441538776944,0.0,-0.0010342204159269712,-0.0020498728841686358
63,0,3,700,0.06,0.6000000000000001,2,0.2,4,1.285051558687185,0.010077598385737895,-0.0009807478252882472,-3.3671308882777167e-16,-0.0010337778865793814,-0.0018143857103042707
64,0,4,700,0.06,0.6000000000000001,2,0.2,4,1.2850907772304678,0.006226103917765934,-0.001010199203694476,-3.3671308882777167e-16,-0.001010199203694476,-0.0020408531082918143
65,0,5,700,0.06,0.6000000000000001,2,0.2,4,1.2859722641009201,-0.00040328198340810404,-0.0010337901715534374,0.0,-0.0010279583903223283,-0.0015744222661561965
66,0,6,700,0.06,0.6000000000000001,2,0.2,4,1.2865951700503395,0.011829491661384561,-0.0009807478252882482,0.0,-0.0008864427466330014,-0.0020134266539585965
67,0,7,700,0.06,0.6000000000000001,2,0.2,4,1.2853332058303022,0.012440528320655125,-0.0010102441538776925,-3.3671308882777167e-16,-0.001027910292224084,-0.0020604772887946763
68,0,8,700,0.06,0.6000000000000001,2,0.2,4,1.2868416600303403,-0.0025590383348126564,-0.0010337901715534374,0.005716799586846987,-0.0010102441538776944,-0.0019713756935155822
69,0,9,700,0.06,0.6000000000000001,2,0.2,4,1.2852634213379845,0.011744014331294959,-0.0010338884667821257,0.0,-0.0010279102922240851,-0.0020023582369488513
70,0,0,300,0.06,0.4,2,0.2,4,1.2795026344975633,-0.0021497279901983393,-0.0024225987437088837,0.0570230885155489,-0.0019084843575377735,-0.004721572767136622
71,0,1,300,0.06,0.4,2,0.2,4,1.2841040370955399,-0.004615098933379418,-0.002390340019859782,-0.003963786349328937,-0.0023906417926854834,-0.0036527800984032426
72,0,2,300,0.06,0.4,2,0.2,4,1.2819136884539895,-0.006932065824038574,-0.0023906417926854834,0.0788779203300458,-0.002422440097020618,-0.0032708384171018985
73,0,3,300,0.06,0.4,2,0.2,4,1.281289069544036,-0.0022959285612875443,-0.0023903400198597826,0.009475051582365987,-0.0022940135957584995,-0.004684957640124461
74,0,4,300,0.06,0.4,2,0.2,4,1.2829109590567143,-0.005493958976519009,-0.002293886076013363,0.007578582984893929,-0.0023906417926854834,-0.004708463841127994
75,0,5,300,0.06,0.4,2,0.2,4,1.282234918416875,-0.003279137398189986,-0.002390340019859782,0.039629462095455543,-0.0023906417926854834,-0.004567138670745772
76,0,6,300,0.06,0.4,2,0.2,4,1.2802136675350402,-0.0016053775878834416,-0.002422598743708884,0.02451314312625805,-0.0022940135957585,-0.0038108844337724273
77,0,7,300,0.06,0.4,2,0.2,4,1.2817879865475503,-0.002398831531025851,-0.0023906417926854826,-0.0023962615847024846,-0.002391245668949991,-0.0034907603989271954
78,0,8,300,0.06,0.4,2,0.2,4,1.2810467011269164,-0.0033283668532220903,-0.0023906417926854834,0.01683751310524932,-0.002422440097020618,-0.00474838005359865
79,0,9,300,0.06,0.4,2,0.2,4,1.2828186506312271,-0.0027069041218238036,-0.0019081782899948144,0.03037168177510662,-0.002391245668949991,-0.0033035873288776007
80,0,0,800,0.16,0.2,2,0.2,4,1.293643333537358,-0.0008438196554860724,-0.0008320175225421897,0.010943763066252596,-0.0007916965970146625,-0.0009542400910800026
81,0,1,800,0.16,0.2,2,0.2,4,1.2929562900273743,-0.0008997013000654352,-0.0006830762672922876,0.007788810597892663,-0.0008870669193925428,-0.0012151490144955825
82,0,2,800,0.16,0.2,2,0.2,4,1.2946289541166431,-0.0006838987287934502,-0.0008996851720305221,0.024766952093054476,-0.0006830762672922876,-0.001201914729966857
83,0,3,800,0.16,0.2,2,0.2,4,1.2934710660569453,-0.0008347918051501609,-0.000904327164065899,0.007788810597892663,-0.0008865183647554019,-0.0017207682233409622
84,0,4,800,0.16,0.2,2,0.2,4,1.2941821201376738,-0.0010855001055775474,-0.0008635981720327042,0.012003839592180673,-0.0007913901101632697,-0.001193841810633271
85,0,5,800,0.16,0.2,2,0.2,4,1.2932391710969113,0.00047881044619423567,-0.0008861760040766047,0.008230030135038514,-0.0008637896269311952,-0.0016620407884100285
86,0,6,800,0.16,0.2,2,0.2,4,1.293668910873808,-0.00024222379994213634,-0.0009042038766880435,0.016413818123620933,-0.0008320175225421915,-0.0014002456078574
87,0,7,800,0.16,0.2,2,0.2,4,1.2924893175316818,-0.0006616104956275857,-0.0008319944799263582,0.007788810597892663,-0.0007914076236823301,-0.0013966881259417855
88,0,8,800,0.16,0.2,2,0.2,4,1.2927963171929304,-0.001250128263899132,-0.0007914689210214174,0.01599074564957135,-0.000741763817650809,-0.0012361765974074359
89,0,9,800,0.16,0.2,2,0.2,4,1.2909097391306472,-0.001526848709455169,-0.0008997819528906515,0.012331620112986852,-0.0007420080341855232,-0.0009890835265743741
90,0,0,900,0.12,0.1,2,0.2,4,1.289900019844626,-0.0006791573936825557,-0.0007999284626204061,0.002823369805838831,-0.0007464431084819471,-0.0011733503388133132
91,0,1,900,0.12,0.1,2,0.2,4,1.2895399264524734,-0.00080489357042654,-0.0007999284626204061,0.01304801906483673,-0.0007892258286579651,-0.0014098733976224448
92,0,2,900,0.12,0.1,2,0.2,4,1.2897982681094096,-0.0007183698977564427,-0.0005752800909589358,0.004356606552600242,-0.0007465446661255094,-0.0013445831250504879
93,0,3,900,0.12,0.1,2,0.2,4,1.2892168238066355,0.005549196849231192,-0.0007892258286579651,0.002823369805838831,-0.0007999171251397805,-0.0012719855021363243
94,0,4,900,0.12,0.1,2,0.2,4,1.2901156562792733,0.004623187446530447,-0.0006751713975092827,0.006918845466228203,-0.0007464769576838783,-0.001406614831077098
95,0,5,900,0.12,0.1,2,0.2,4,1.2903805161024997,0.00542887435084431,-0.0007465446661255094,0.0013869235076555912,-0.0007143934067531515,-0.0015817624174908557
96,0,6,900,0.12,0.1,2,0.2,4,1.2909355424229503,0.002335514180942988,-0.0007714941752412967,0.011033939758730932,-0.0007714549498040575,-0.0012349778600966499
97,0,7,900,0.12,0.1,2,0.2,4,1.290380175617963,0.0028497899359623217,-0.0006288067976009925,0.005143533226386338,-0.0002900495330093182,-0.0015806627589447018
98,0,8,900,0.12,0.1,2,0.2,4,1.2894440766725768,0.0016603529387937282,-0.0004468830075555049,0.0015396380537283654,-0.0005145777616208511,-0.001491856189179043
99,0,9,900,0.12,0.1,2,0.2,4,1.2888103692036343,-0.0006288174483034476,-0.0008034865475626784,0.0015396380537283654,-0.0007715432144652557,-0.0015888864632573971
100,0,0,1600,0.01,0.30000000000000004,2,0.2,4,1.285900587526203,0.17172731653653367,-0.0004469595888034921,1.0,-0.0004469743397503298,-0.0006977839904960202
101,0,1,1600,0.01,0.30000000000000004,2,0.2,4,1.2860808792117464,0.1692775947138764,-0.00045034373020132727,1.0,-0.00044132261924183523,-0.0009019660702601969
102,0,2,1600,0.01,0.30000000000000004,2,0.2,4,1.2859433162446583,0.1670330759811674,-0.00045147008928013855,1.0,-0.00045147008928013855,-0.0009017479860334688
103,0,3,1600,0.01,0.30000000000000004,2,0.2,4,1.2859806726094476,0.16847802796141317,-0.00044695958880349227,1.0,-0.0004469625388830969,-0.0009006714635935809
104,0,4,1600,0.01,0.30000000000000004,2,0.2,4,1.2856789424607316,0.17050914209749057,-0.00045147826320117646,1.0,-0.00044132261924183523,-0.0009000270877532813
105,0,5,1600,0.01,0.30000000000000004,2,0.2,4,1.2858582194772643,0.16734795611626327,-0.0004503417059515002,1.0,-0.00045147008928013855,-0.0008961815630527868
106,0,6,1600,0.01,0.30000000000000004,2,0.2,4,1.2858400787565378,0.16515417309411562,-0.0004503477787752239,1.0,-0.00044695958880349227,-0.0009001242728452256
107,0,7,1600,0.01,0.30000000000000004,2,0.2,4,1.2859567167274761,0.17181836333848935,-0.00045034373020132727,1.0,-0.00044696253888309805,-0.0008993860611277708
108,0,8,1600,0.01,0.30000000000000004,2,0.2,4,1.2857628046076384,0.16895684701108715,-0.0004503417059515014,1.0,-0.00044696745580048963,-0.0008984729518338491
109,0,9,1600,0.01,0.30000000000000004,2,0.2,4,1.2858460308845736,0.16802825004149718,-0.000450343730201325,1.0,-0.0004514690675719526,-0.000893486497556737
110,0,0,1400,0.03,0.1,2,0.2,4,1.2860776004862045,0.012182957969799998,-0.0005101989474257462,0.0,-0.0005028279462098526,-0.0010167250415367478
111,0,1,1400,0.03,0.1,2,0.2,4,1.28608893264761,0.0032754016486159204,-0.0005028113973403203,0.0,-0.0004438956194993645,-0.0009577282056750213
112,0,2,1400,0.03,0.1,2,0.2,4,1.2858907807163442,0.008197365345615196,-0.0004438985172553605,0.0,-0.000510188720625049,-0.0010235647753308527
113,0,3,1400,0.03,0.1,2,0.2,4,1.286175781616826,0.002645595659952942,-0.0005028196715861777,0.0,-0.0005101770335752819,-0.0007099349967693003
114,0,4,1400,0.03,0.1,2,0.2,4,1.285956089538107,0.0032664369690190327,-0.000492500682281922,0.0,-0.0005101755727461926,-0.001030271625888931
115,0,5,1400,0.03,0.1,2,0.2,4,1.2859753235598799,0.00840577368333795,-0.0005146127701746671,0.0,-0.0005028527723507564,-0.0010157488736367121
116,0,6,1400,0.03,0.1,2,0.2,4,1.2860047095131515,0.013324701171780216,-0.0004925120628050019,0.0,-0.0005146248511295766,-0.0010263294547938912
117,0,7,1400,0.03,0.1,2,0.2,4,1.2858276422896178,0.013056268905394408,-0.0004925120628050043,0.0,-0.0005101814161270501,-0.0010360616030353545
118,0,8,1400,0.03,0.1,2,0.2,4,1.2857528088670689,0.010883296903703616,-0.0005028113973403203,0.0,-0.0005102939386881252,-0.001030676211051016
119,0,9,1400,0.03,0.1,2,0.2,4,1.285949551977386,0.18739551986610803,-0.0005160732760297202,0.0,-0.0004925209147912528,-0.0009993559886854683
120,0,0,1100,0.02,0.1,2,0.2,4,1.2849655981999029,0.19317366809403344,-0.0005043767085213712,0.0,-0.0006475558597244934,-0.0012763408987179522
121,0,1,1100,0.02,0.1,2,0.2,4,1.2852533439177438,0.18367222546250145,-0.0006356225513899831,0.0,-0.0006547122370945688,-0.0012682281456426895
122,0,2,1100,0.02,0.1,2,0.2,4,1.285309798277474,0.02196667805043143,-0.0006547122370945676,0.0,-0.0006547308910818242,-0.0012955970905267063
123,0,3,1100,0.02,0.1,2,0.2,4,1.285474780155952,0.18057451794693669,-0.0006570976480248287,0.0,-0.0006571007998490661,-0.001262609966964827
124,0,4,1100,0.02,0.1,2,0.2,4,1.2852598578677479,0.18550644939156338,-0.0006547184549194598,0.0,-0.0006475558597244934,-0.0012769296872941114
125,0,5,1100,0.02,0.1,2,0.2,4,1.2852435491008127,0.19036934724420526,-0.0006547122370945688,0.0,-0.0006475558597244947,-0.0013031935960070066
126,0,6,1100,0.02,0.1,2,0.2,4,1.2852253575176982,0.18109763647675037,-0.0006475558597244947,0.0,-0.0006475558597244934,-0.0012942767213959675
127,0,7,1100,0.02,0.1,2,0.2,4,1.2852079462294763,0.18553154727524657,-0.0006475558597244947,0.0,-0.0006571007998490649,-0.0010158226974462876
128,0,8,1100,0.02,0.1,2,0.2,4,1.2855575291321195,0.1836560607427047,-0.0006547122370945676,0.0,-0.0006571007998490661,-0.001527006882073484
129,0,9,1100,0.02,0.1,2,0.2,4,1.2852000508118568,0.1854544249948513,-0.0006547184549194592,0.0,-0.0006189183221673904,-0.0012559697784234132
130,0,0,1600,0.11,0.1,2,0.2,4,1.2905358328489143,0.0007883298380844167,-0.00023043764461984524,-0.0009796940915019596,-0.0004334306357850399,-0.0006971838237172502
131,0,1,1600,0.11,0.1,2,0.2,4,1.2903661582979544,0.0039052485396707157,-0.0004108806581832066,0.004990080438363568,-0.0003962165005640235,-0.00066812552730065
132,0,2,1600,0.11,0.1,2,0.2,4,1.2892946388516386,0.0015102776198968545,-0.00044695860545696263,-0.0008284027326614102,-0.00044703827671157187,-0.0006168732736691357
133,0,3,1600,0.11,0.1,2,0.2,4,1.2896757068073055,0.003723126740554585,-0.0004514782632011767,0.0,-0.0004514946123421439,-0.000862732893760514
134,0,4,1600,0.11,0.1,2,0.2,4,1.289634234713012,0.007383693743370225,-0.0004108752466791837,0.005067786108742005,-0.0003962264318567608,-0.0008934905905443257
135,0,5,1600,0.11,0.1,2,0.2,4,1.2899733742830835,0.00686906348671777,-0.0004469595888034921,0.001566086205760764,-0.00041109383030943033,-0.0008329743539122876
136,0,6,1600,0.11,0.1,2,0.2,4,1.2893007026512453,0.008524110630921393,-0.00041089892288069383,0.003233716901286145,-0.0004514946123421432,-0.0008635548814219921
137,0,7,1600,0.11,0.1,2,0.2,4,1.2894593592778123,0.002676031016691133,-0.0004334349771975324,-0.0008447686495032835,-0.00023022493737695024,-0.0008135940528792211
138,0,8,1600,0.11,0.1,2,0.2,4,1.2898788171027016,0.0010829166766204263,-0.00036013337651382153,0.0006760718142869437,-0.0004503842207283977,-0.0006822856165703277
139,0,9,1600,0.11,0.1,2,0.2,4,1.2889354822273742,0.00598668319742043,-0.00044132074844585036,0.009847372717887753,-0.00044705697095153975,-0.0008717064268251746
140,0,0,1200,0.01,0.1,2,0.2,4,1.2853349759517247,0.17324617596845596,-0.0005841938397496573,1.0,-0.0006002383650570151,-0.0011966619182549444
141,0,1,1200,0.01,0.1,2,0.2,4,1.285430818941395,0.17403242175223582,-0.0006022597614515823,1.0,-0.0006002383650570151,-0.001177512177604858
142,0,2,1200,0.01,0.1,2,0.2,4,1.2855229496629195,0.17404624339824112,-0.0006022403513347447,1.0,-0.0005942204158432959,-0.0014504273801172701
143,0,3,1200,0.01,0.1,2,0.2,4,1.2853369636083243,0.17574479985151897,-0.0005942181109783456,1.0,-0.0006002335733828112,-0.001210408169669931
144,0,4,1200,0.01,0.1,2,0.2,4,1.2856450386916582,0.17477737682360645,-0.0005942181109783456,1.0,-0.0006022403513347436,-0.0011963373431315334
145,0,5,1200,0.01,0.1,2,0.2,4,1.2851518713406374,0.17105164121792507,-0.0005841938397496573,1.0,-0.0006022379251996947,-0.0009312222185163426
146,0,6,1200,0.01,0.1,2,0.2,4,1.2855254600570711,0.1740871684698649,-0.0006022403513347436,1.0,-0.0006002335733828112,-0.0012047803246758475
147,0,7,1200,0.01,0.1,2,0.2,4,1.2855118142294464,0.17266525473242034,-0.0006022403513347436,1.0,-0.0006002383650570151,-0.0012031907780952274
148,0,8,1200,0.01,0.1,2,0.2,4,1.2856312312313756,0.17344138874485582,-0.0006022379251996947,1.0,-0.0006022476299126585,-0.0011971711303980352
149,0,9,1200,0.01,0.1,2,0.2,4,1.2855567554007727,0.17373437195483732,-0.0006002335733828125,1.0,-0.0006002335733828112,-0.0011984739324024517
150,0,0,1300,0.03,0.30000000000000004,2,0.2,4,1.285822213361214,0.008635122325019784,-0.0005558802980954355,0.0,-0.0005541361144186225,-0.0013134150062062912
151,0,1,1300,0.03,0.30000000000000004,2,0.2,4,1.2860518744320992,0.00899416318162938,-0.0005541285734638958,0.0,-0.0004943381042236912,-0.0011026435117828196
152,0,2,1300,0.03,0.30000000000000004,2,0.2,4,1.2857356066246084,0.014244911265960336,-0.0005558802980954371,0.0,-0.0005404687167389264,-0.001112068361593308
153,0,3,1300,0.03,0.30000000000000004,2,0.2,4,1.2853659748863342,0.014815522320703342,-0.0005490012996385961,0.0,-0.0005490067571596083,-0.0010637522422657698
154,0,4,1300,0.03,0.30000000000000004,2,0.2,4,1.2858911396472932,0.026801945937929134,-0.0005541361144186227,0.0,-0.0005490158533703856,-0.001050409426746028
155,0,5,1300,0.03,0.30000000000000004,2,0.2,4,1.2855778267033355,0.016324450394416216,-0.0005541285734638958,0.0,-0.0005285248355468024,-0.0010161116597993019
156,0,6,1300,0.03,0.30000000000000004,2,0.2,4,1.2854084450995746,0.19326538619674416,-0.0005131255209307548,0.0,-0.0005541361144186225,-0.0011126961839672909
157,0,7,1300,0.03,0.30000000000000004,2,0.2,4,1.2857970688142766,0.011408021547388252,-0.0005489994805014656,0.0,-0.0005404618801661267,-0.0010870470486775885
158,0,8,1300,0.03,0.30000000000000004,2,0.2,4,1.2855950451648823,0.006912949977775648,-0.0005558345200597556,0.0,-0.0005404584619710895,-0.0009322762480673557
159,0,9,1300,0.03,0.30000000000000004,2,0.2,4,1.2858151862777354,0.015560573402953588,-0.000554124803100343,0.0,-0.0005490449641510979,-0.0010923004809212042
160,0,0,1100,0.09,0.30000000000000004,2,0.2,4,1.287779247880968,0.005867118082820005,-0.0006357055260441417,0.0,-0.0006189799475270636,-0.0012785909458539841
161,0,1,1100,0.09,0.30000000000000004,2,0.2,4,1.288598464463897,0.0053169622517894415,-0.0005401841662176433,0.0036737190623125806,-0.0006572521393938643,-0.0012081635820490827
162,0,2,1100,0.09,0.30000000000000004,2,0.2,4,1.2870369862342492,0.008347015439437612,-0.0006475528796685685,0.0017911452268788337,-0.0006571260160077497,-0.0011383170154973434
163,0,3,1100,0.09,0.30000000000000004,2,0.2,4,1.2879125825390936,0.007379167638452461,-0.0006547184549194598,-0.0012201200279765728,-0.0006547184549194598,-0.0009992557512038822
164,0,4,1100,0.09,0.30000000000000004,2,0.2,4,1.2879151559298436,0.010766148718315776,-0.000504377917653724,0.007303012816378005,-0.0006358217399970675,-0.0009636986509777079
