,run_id,step,n_samples,n_centers,n_features,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
40,0,0,1400,3,6,3,0.2,12,2.3452987431285153,0.7332192876819538,0.9472582837129679,-1.010569016746075e-15,0.9610424019197712,0.7218536305483153
41,0,1,1400,3,6,3,0.2,12,2.1312634870922835,0.7236788959788768,0.9560333036112214,-1.010569016746075e-15,0.9641067940276623,0.9560333036112214
42,0,2,1400,3,6,3,0.2,12,2.1253805222910818,0.7335812981447937,0.9151840824233943,-1.010569016746075e-15,0.9249077152743926,0.6753721224175078
43,0,3,1400,3,6,3,0.2,12,2.0760177154731845,1.0,0.9832008378962762,-1.010569016746075e-15,1.0,0.9869487206192707
44,0,4,1400,3,6,3,0.2,12,2.3712531051815997,0.7332192876819538,0.9832008378962762,-1.010569016746075e-15,1.0,0.7171693698463467
45,0,5,1400,3,6,3,0.2,12,1.710622286102025,1.0,0.9953482939356191,-1.010569016746075e-15,0.9953482939356191,0.9953482939356191
46,0,6,1400,3,6,3,0.2,12,2.042469224449747,0.7335812981447937,0.9635892633012537,-1.010569016746075e-15,0.9544465160153364,0.9510943400324446
47,0,7,1400,3,6,3,0.2,12,2.132726641043323,0.7335812981447937,0.976305152061357,-1.010569016746075e-15,0.976305152061357,0.976305152061357
48,0,8,1400,3,6,3,0.2,12,2.1784752676473844,0.7335812981447937,0.9589108545339552,-1.010569016746075e-15,0.9719628141739943,0.9685579870514257
49,0,9,1400,3,6,3,0.2,12,1.6656982748810631,1.0,1.0,0.02585357315179136,1.0,1.0
50,0,0,300,6,7,6,0.2,14,3.048841065588864,-3.7177636073110023e-16,0.9839171232521845,0.09528615722770281,0.9638306767688958,0.3972709120224474
51,0,1,300,6,7,6,0.2,14,3.10027826449059,-3.7177636073110023e-16,1.0,0.2594727008406863,1.0,0.3972709120224474
52,0,2,300,6,7,6,0.2,14,3.1864098668429763,0.5087792389578639,0.9812936346026009,-3.7177636073110023e-16,0.9812936346026009,-3.7177636073110023e-16
53,0,3,300,6,7,6,0.2,14,3.073137785361941,0.5059180802095804,1.0,-3.7177636073110023e-16,1.0,-3.7177636073110023e-16
54,0,4,300,6,7,6,0.2,14,3.120129327100271,0.520917839920206,0.9906374547047644,0.19450203200314964,1.0,-3.7177636073110023e-16
55,0,5,300,6,7,6,0.2,14,3.060925358884536,0.541610345257229,0.9719109691126111,-3.7177636073110023e-16,0.9651700682385179,0.3751000023420685
56,0,6,300,6,7,6,0.2,14,3.34067370207987,0.520917839920206,0.9906374547047643,0.08182434677567364,0.9906374547047644,-3.7177636073110023e-16
57,0,7,300,6,7,6,0.2,14,3.1567606931089607,0.520917839920206,0.9279962000562267,-3.7177636073110023e-16,0.8237216533584366,-3.7177636073110023e-16
58,0,8,300,6,7,6,0.2,14,3.2074011912736795,-3.7177636073110023e-16,0.9688873138082191,-3.7177636073110023e-16,0.9571847138060439,-3.7177636073110023e-16
59,0,9,300,6,7,6,0.2,14,3.1906192734927505,0.5548646310153952,0.9685265671870938,-3.7177636073110023e-16,0.9604318620946687,0.6378662612145178
60,0,0,700,7,7,7,0.2,14,3.022053899615672,7.987584808218387e-16,0.9760237559353053,0.2916290690985526,0.9707836913540171,0.3457276776459
61,0,1,700,7,7,7,0.2,14,3.1060197714330675,0.5179741808210532,0.9630756215719253,0.33709163181815266,0.9536720703851784,0.340715091180828
62,0,2,700,7,7,7,0.2,14,3.16903767821926,0.5025553760900322,0.9801950025950061,7.987584808218387e-16,0.9729029021044873,7.987584808218387e-16
63,0,3,700,7,7,7,0.2,14,3.1975922892457582,0.45903190023002893,0.995829005801816,0.2099559944712279,0.9874980957882006,7.987584808218387e-16
64,0,4,700,7,7,7,0.2,14,3.139880700465543,0.4685002644004191,0.9757984989848515,0.33709163181815266,0.9718836314827726,7.987584808218387e-16
65,0,5,700,7,7,7,0.2,14,3.154935977493113,7.987584808218387e-16,0.9958290058018161,0.29653646639479275,0.9916617074409628,7.987584808218387e-16
66,0,6,700,7,7,7,0.2,14,3.3256370657068586,7.987584808218387e-16,1.0,0.2916290690985526,1.0,7.987584808218387e-16
67,0,7,700,7,7,7,0.2,14,3.1151794033187445,0.5179741808210532,0.9611688026931029,0.2063798577862025,0.9578279408527229,7.987584808218387e-16
68,0,8,700,7,7,7,0.2,14,3.2413425661920887,0.5179741808210532,1.0,0.31785031626567656,1.0,7.987584808218387e-16
69,0,9,700,7,7,7,0.2,14,3.154730008383636,0.5179741808210532,0.9832563731161665,0.3015864845477747,0.9564781489705425,0.3457276776459
70,0,0,300,5,7,5,0.2,14,2.984869999329053,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15,0.9747443892620192,0.739720698175252
71,0,1,300,5,7,5,0.2,14,3.0318718533113427,-1.3796407007040916e-15,0.9892673064902504,-1.3796407007040916e-15,1.0,0.4709454550613796
72,0,2,300,5,7,5,0.2,14,3.2192279271588187,0.5872905894898235,0.9640650647190929,-1.3796407007040916e-15,0.9474601591722414,-1.3796407007040916e-15
73,0,3,300,5,7,5,0.2,14,3.090335878764675,0.5872905894898235,0.96290712849673,-1.3796407007040916e-15,0.9687494348401412,-1.3796407007040916e-15
74,0,4,300,5,7,5,0.2,14,3.141107351943195,0.5872905894898235,1.0,0.08774618255849778,1.0,-1.3796407007040916e-15
75,0,5,300,5,7,5,0.2,14,3.0602525467295685,0.5872905894898235,0.9526366287164243,-1.3796407007040916e-15,0.9375085286018423,-1.3796407007040916e-15
76,0,6,300,5,7,5,0.2,14,3.3418006120475314,-1.3796407007040916e-15,0.9814548707003045,-1.3796407007040916e-15,0.9892673064902505,-1.3796407007040916e-15
77,0,7,300,5,7,5,0.2,14,3.1848041485472516,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15
78,0,8,300,5,7,5,0.2,14,3.2287647651045432,0.5872905894898235,0.9814548707003045,-1.3796407007040916e-15,0.9892673064902505,-1.3796407007040916e-15
79,0,9,300,5,7,5,0.2,14,3.253219482544878,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15,1.0,0.4709454550613796
80,0,0,800,3,16,3,0.2,32,3.4722905237001687,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,0.9622306635706968
81,0,1,800,3,16,3,0.2,32,3.549605286765303,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
82,0,2,800,3,16,3,0.2,32,3.3418174273131513,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,0.9867220377642894
83,0,3,800,3,16,3,0.2,32,3.7790363773863387,0.7246448304286166,1.0,-1.5805314568533579e-15,0.9924899863753235,0.9860241322289968
84,0,4,800,3,16,3,0.2,32,3.4274336330520407,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,0.99332204204242
85,0,5,800,3,16,3,0.2,32,3.3778097420501645,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,0.9799088949932943
86,0,6,800,3,16,3,0.2,32,3.795503421174158,0.7328721161428019,1.0,-1.5805314568533579e-15,1.0,1.0
87,0,7,800,3,16,3,0.2,32,3.3983839029199086,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,0.9962565021923322
88,0,8,800,3,16,3,0.2,32,3.3095420019427193,0.7335065263692222,1.0,-1.5805314568533579e-15,0.9924899863753235,0.9833511080349355
89,0,9,800,3,16,3,0.2,32,3.2159018844495053,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
90,0,0,900,2,13,2,0.2,26,3.519574063596302,1.0,1.0,0.0,1.0,1.0
91,0,1,900,2,13,2,0.2,26,3.183292382490384,1.0,1.0,0.0,1.0,1.0
92,0,2,900,2,13,2,0.2,26,3.5519085982339775,0.988594739752593,0.9885947397525928,0.0,0.988594739752593,0.9653219666275741
93,0,3,900,2,13,2,0.2,26,3.643015930888698,1.0,1.0,0.0,1.0,0.9645627028901281
94,0,4,900,2,13,2,0.2,26,3.416780630209416,1.0,1.0,0.0,1.0,0.962448679569423
95,0,5,900,2,13,2,0.2,26,3.9646179470313077,0.9558819578767555,0.9710713011273142,0.0,0.9488124827028809,0.19211939806516387
96,0,6,900,2,13,2,0.2,26,3.3867687091318324,1.0,1.0,0.0,1.0,0.958605333707554
97,0,7,900,2,13,2,0.2,26,3.0052875154073098,1.0,1.0,0.0,1.0,0.9687598989783316
98,0,8,900,2,13,2,0.2,26,2.8893859311011933,1.0,1.0,0.0,1.0,0.972116424843907
99,0,9,900,2,13,2,0.2,26,3.4949900085037133,1.0,1.0,0.0,1.0,1.0
100,0,0,1600,2,12,2,0.2,24,3.3357359015290213,1.0,0.9930677735354669,0.0,1.0,0.9930677735354672
101,0,1,1600,2,12,2,0.2,24,3.5969537414785338,0.9930677735354669,0.9873860921863616,0.0,1.0,0.9632357771945604
102,0,2,1600,2,12,2,0.2,24,2.837918438137682,1.0,1.0,0.0,1.0,0.9755448606448736
103,0,3,1600,2,12,2,0.2,24,3.20527695273773,1.0,1.0,0.0,1.0,1.0
104,0,4,1600,2,12,2,0.2,24,2.960351806782673,1.0,1.0,0.0,1.0,1.0
105,0,5,1600,2,12,2,0.2,24,3.289097353609481,1.0,0.9930677735354669,0.0,1.0,0.986837838584838
106,0,6,1600,2,12,2,0.2,24,3.1380331332590212,1.0,1.0,0.0,1.0,0.9660683525628688
107,0,7,1600,2,12,2,0.2,24,3.0836663851046358,1.0,1.0,0.0,1.0,0.9864841606412634
108,0,8,1600,2,12,2,0.2,24,3.3840870749843037,1.0,0.9930677735354672,0.0,1.0,0.9774810622868301
109,0,9,1600,2,12,2,0.2,24,2.5110175614804304,1.0,1.0,0.0,1.0,0.9801833703591425
110,0,0,1600,2,13,2,0.2,26,3.494864474854543,1.0,1.0,0.0,1.0,0.9761522779493335
111,0,1,1600,2,13,2,0.2,26,3.189060100344203,1.0,1.0,0.0,1.0,1.0
112,0,2,1600,2,13,2,0.2,26,3.551417999737404,0.9930677735354672,0.9873860921863618,0.0,1.0,0.9930677735354672
113,0,3,1600,2,13,2,0.2,26,3.6560875464708262,1.0,0.9930677735354672,0.0,0.9930677735354672,0.986837838584838
114,0,4,1600,2,13,2,0.2,26,3.3908448335928436,1.0,1.0,0.0,1.0,0.9864841606412634
115,0,5,1600,2,13,2,0.2,26,3.9597555315033803,0.9475366127233835,0.9437085195950585,0.0,0.9399555449866008,0.16400133216378854
116,0,6,1600,2,13,2,0.2,26,3.4029685231930125,1.0,1.0,0.0,1.0,0.9853772087230963
117,0,7,1600,2,13,2,0.2,26,3.026177339732801,1.0,1.0,0.0,1.0,1.0
118,0,8,1600,2,13,2,0.2,26,2.869442156855754,1.0,1.0,0.0,1.0,1.0
119,0,9,1600,2,13,2,0.2,26,3.487153447403068,1.0,1.0,0.0,1.0,0.9937298048744624
120,0,0,1600,2,12,2,0.2,24,3.3357359015290213,1.0,0.9930677735354669,0.0,1.0,0.9930677735354672
121,0,1,1600,2,12,2,0.2,24,3.5969537414785338,0.9930677735354669,0.9873860921863616,0.0,1.0,0.9632357771945604
122,0,2,1600,2,12,2,0.2,24,2.837918438137682,1.0,1.0,0.0,1.0,0.9755448606448736
123,0,3,1600,2,12,2,0.2,24,3.20527695273773,1.0,1.0,0.0,1.0,1.0
124,0,4,1600,2,12,2,0.2,24,2.960351806782673,1.0,1.0,0.0,1.0,1.0
125,0,5,1600,2,12,2,0.2,24,3.289097353609481,1.0,0.9930677735354669,0.0,1.0,0.986837838584838
126,0,6,1600,2,12,2,0.2,24,3.1380331332590212,1.0,1.0,0.0,1.0,0.9660683525628688
127,0,7,1600,2,12,2,0.2,24,3.0836663851046358,1.0,1.0,0.0,1.0,0.9864841606412634
128,0,8,1600,2,12,2,0.2,24,3.3840870749843037,1.0,0.9930677735354672,0.0,1.0,0.9774810622868301
129,0,9,1600,2,12,2,0.2,24,2.5110175614804304,1.0,1.0,0.0,1.0,0.9801833703591425
130,0,0,1600,4,14,4,0.2,28,4.487430342557637,0.0,1.0,0.0,1.0,0.0
131,0,1,1600,4,14,4,0.2,28,4.982855728485372,0.0,1.0,0.0,1.0,0.0
132,0,2,1600,4,14,4,0.2,28,5.127759550960028,0.0,1.0,0.0,1.0,0.0
133,0,3,1600,4,14,4,0.2,28,4.939988215588933,0.6663653622066946,1.0,0.0,1.0,0.0
134,0,4,1600,4,14,4,0.2,28,4.775129206057281,0.0,1.0,0.0,1.0,0.0
135,0,5,1600,4,14,4,0.2,28,4.943944611649631,0.6663653622066946,1.0,0.0,1.0,0.0
136,0,6,1600,4,14,4,0.2,28,5.0475798893898,0.0,1.0,0.0,1.0,0.0
137,0,7,1600,4,14,4,0.2,28,4.799578261324127,0.0,0.9898711465073482,0.0,0.9898711465073482,0.0
138,0,8,1600,4,14,4,0.2,28,5.068474716222566,0.5767514519241165,1.0,0.0,1.0,0.0
139,0,9,1600,4,14,4,0.2,28,5.02277981743731,0.6663653622066946,1.0,0.0,1.0,0.0
140,0,0,1400,2,10,2,0.2,20,2.9705526550158683,0.98585851532907,0.9800418464155551,0.0,0.9858585153290701,0.9800418464155551
141,0,1,1400,2,10,2,0.2,20,3.152065357932258,0.9858585153290701,0.9800418464155551,0.0,0.9922146173742475,0.9533134749587895
142,0,2,1400,2,10,2,0.2,20,2.818962255102799,1.0,1.0,0.0,1.0,0.9564611218454
143,0,3,1400,2,10,2,0.2,20,3.041103919428211,0.9922146173742475,0.9858585153290701,0.0,0.9922146173742475,0.9709865877744923
144,0,4,1400,2,10,2,0.2,20,2.6090699649894322,1.0,0.9922146173742475,0.0,0.9922146173742475,0.9748512539559033
145,0,5,1400,2,10,2,0.2,20,2.761572861898039,1.0,0.9922146173742475,0.0,0.9922146173742475,0.9922146173742475
146,0,6,1400,2,10,2,0.2,20,2.5601459063098346,1.0,1.0,0.0,1.0,0.9716350564179648
147,0,7,1400,2,10,2,0.2,20,2.5479667663951098,1.0,1.0,0.0,1.0,1.0
148,0,8,1400,2,10,2,0.2,20,2.8943271924623257,1.0,1.0,0.0,1.0,0.9538024475494193
149,0,9,1400,2,10,2,0.2,20,2.5105104022475357,1.0,1.0,0.0,1.0,0.9901163035601307
150,0,0,1300,4,10,4,0.2,20,3.9024697089552025,0.0,0.973160715990549,0.0,0.9770362970164719,0.0
151,0,1,1300,4,10,4,0.2,20,4.145112100394992,0.0,1.0,0.0,1.0,0.0
152,0,2,1300,4,10,4,0.2,20,3.841377121774963,0.5766568796343771,0.9842194705475081,0.0,0.9795691437034858,0.5766568796343771
153,0,3,1300,4,10,4,0.2,20,3.903367052564221,0.5766568796343771,1.0,0.0,1.0,0.5766568796343771
154,0,4,1300,4,10,4,0.2,20,4.148290774930551,0.5766568796343771,0.9962263171417022,0.0,0.996226317141702,0.0
155,0,5,1300,4,10,4,0.2,20,4.197469152076063,0.6662956185530297,1.0,0.0,1.0,0.0
156,0,6,1300,4,10,4,0.2,20,4.132758877318693,0.0,1.0,0.0,1.0,0.0
157,0,7,1300,4,10,4,0.2,20,3.9980462032983333,0.0,0.9962263171417022,0.0,0.996226317141702,0.0
158,0,8,1300,4,10,4,0.2,20,4.1781298349376765,0.0,1.0,0.0,1.0,0.0
159,0,9,1300,4,10,4,0.2,20,3.784561087867858,0.0,0.9962263171417022,0.0,0.985607859289944,0.5766568796343771
160,0,0,1100,4,10,4,0.2,20,3.8941575596017017,3.844111804577894e-15,0.9862390978917565,3.844111804577894e-15,0.9922078166747053,3.844111804577894e-15
161,0,1,1100,4,10,4,0.2,20,4.143935107090889,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
162,0,2,1100,4,10,4,0.2,20,3.834356492330406,0.5765650370871991,0.9835326029282578,3.844111804577894e-15,0.9809584880790753,0.5765650370871991
163,0,3,1100,4,10,4,0.2,20,3.9031514568450705,0.576565037087199,1.0,3.844111804577894e-15,1.0,0.5765650370871991
164,0,4,1100,4,10,4,0.2,20,4.122554317147425,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
165,0,5,1100,4,10,4,0.2,20,4.202400945687399,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
166,0,6,1100,4,10,4,0.2,20,4.147482069165981,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
167,0,7,1100,4,10,4,0.2,20,4.003364533887191,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
168,0,8,1100,4,10,4,0.2,20,4.184084062025255,3.844111804577894e-15,1.0,3.844111804577894e-15,1.0,3.844111804577894e-15
169,0,9,1100,4,10,4,0.2,20,3.7774167771035323,3.844111804577894e-15,1.0,3.844111804577894e-15,0.9922078166747053,0.5765650370871991
170,0,0,1400,2,15,2,0.2,30,3.144733987923306,1.0,1.0,0.0,1.0,0.9805881492827346
171,0,1,1400,2,15,2,0.2,30,3.2603616870279466,1.0,1.0,0.0,1.0,0.9801805877893486
172,0,2,1400,2,15,2,0.2,30,3.9917542447372716,0.9922146173742475,1.0,0.0,1.0,0.9381674079622243
173,0,3,1400,2,15,2,0.2,30,3.552983673438212,1.0,1.0,0.0,1.0,0.9740762621619012
174,0,4,1400,2,15,2,0.2,30,2.955195250681345,1.0,1.0,0.0,1.0,0.9284261676678429
175,0,5,1400,2,15,2,0.2,30,3.878871368914741,1.0,1.0,0.0,1.0,0.9825005887358815
176,0,6,1400,2,15,2,0.2,30,3.2548180110941902,1.0,1.0,0.0,1.0,0.9863051564723831
177,0,7,1400,2,15,2,0.2,30,3.3295688702349278,1.0,1.0,0.0,1.0,0.9714917783784619
178,0,8,1400,2,15,2,0.2,30,3.728581813610788,1.0,1.0,0.0,1.0,0.9740762621619012
179,0,9,1400,2,15,2,0.2,30,2.977530174532155,1.0,1.0,0.0,1.0,0.9811427837495392
180,0,0,1500,10,18,10,0.2,36,5.506916563467137,0.4181370551977693,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
181,0,1,1500,10,18,10,0.2,36,5.575733841439581,1.0,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
182,0,2,1500,10,18,10,0.2,36,5.615764565738391,-9.64327466553287e-16,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
183,0,3,1500,10,18,10,0.2,36,5.655360907883304,0.43752284826873167,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
184,0,4,1500,10,18,10,0.2,36,5.628083905037365,1.0,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
185,0,5,1500,10,18,10,0.2,36,5.636936517925004,0.4181370551977693,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
186,0,6,1500,10,18,10,0.2,36,5.549990895592232,0.46167425521710515,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
187,0,7,1500,10,18,10,0.2,36,5.533940298079132,-9.64327466553287e-16,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
188,0,8,1500,10,18,10,0.2,36,5.585069929649132,0.4132704156267888,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
189,0,9,1500,10,18,10,0.2,36,5.641032677698653,1.0,1.0,-9.64327466553287e-16,1.0,-9.64327466553287e-16
190,0,0,1200,5,9,5,0.2,18,3.8954724930892235,-1.3796407007040916e-15,0.9966304300222444,-1.3796407007040916e-15,0.9966304300222444,-1.3796407007040916e-15
191,0,1,1200,5,9,5,0.2,18,3.712813790529646,0.58912588128162,1.0,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15
192,0,2,1200,5,9,5,0.2,18,3.372302156786773,0.58912588128162,1.0,-1.3796407007040916e-15,0.9916049051143042,0.473515506113483
193,0,3,1200,5,9,5,0.2,18,3.871403471719829,-1.3796407007040916e-15,0.9906142139281873,-1.3796407007040916e-15,0.9879675554360733,-1.3796407007040916e-15
194,0,4,1200,5,9,5,0.2,18,3.6769488480276453,0.58912588128162,0.9838793200304357,-1.3796407007040916e-15,0.990612054307519,-1.3796407007040916e-15
195,0,5,1200,5,9,5,0.2,18,3.7263405656860784,0.58912588128162,0.9966304300222446,-1.3796407007040916e-15,0.9939816454077324,-1.3796407007040916e-15
196,0,6,1200,5,9,5,0.2,18,3.9449289149990303,0.58912588128162,0.9906142456695469,-1.3796407007040916e-15,0.9906142456695469,-1.3796407007040916e-15
197,0,7,1200,5,9,5,0.2,18,3.7770063965528076,0.58912588128162,0.9590199194163095,-1.3796407007040916e-15,0.8403922158568716,-1.3796407007040916e-15
198,0,8,1200,5,9,5,0.2,18,3.917188589220491,1.0,1.0,-1.3796407007040916e-15,1.0,-1.3796407007040916e-15
199,0,9,1200,5,9,5,0.2,18,3.8372346639855572,0.58912588128162,0.9939816454077324,-1.3796407007040916e-15,0.9916049051143043,-1.3796407007040916e-15
200,0,0,1400,3,16,3,0.2,32,3.4987064182227705,0.7335812981447937,0.9953482939356191,-1.010569016746075e-15,1.0,0.979917699658176
201,0,1,1400,3,16,3,0.2,32,3.5380640006137414,0.7335812981447937,1.0,-1.010569016746075e-15,1.0,1.0
202,0,2,1400,3,16,3,0.2,32,3.3599143959789872,0.7335812981447937,1.0,-1.010569016746075e-15,1.0,1.0
203,0,3,1400,3,16,3,0.2,32,3.786315382173985,0.7335812981447937,0.9953482939356191,-1.010569016746075e-15,0.9953482939356191,0.9953482939356191
204,0,4,1400,3,16,3,0.2,32,3.4119441391275416,0.7335812981447937,1.0,-1.010569016746075e-15,1.0,1.0
205,0,5,1400,3,16,3,0.2,32,3.410104132496624,0.7332192876819538,1.0,-1.010569016746075e-15,1.0,0.9925582334710651
206,0,6,1400,3,16,3,0.2,32,3.7815712081587196,0.7332192876819538,1.0,-1.010569016746075e-15,1.0,0.9883233674042466
207,0,7,1400,3,16,3,0.2,32,3.3985764611741875,0.7335812981447937,0.9953482939356191,-1.010569016746075e-15,1.0,0.986156057194264
208,0,8,1400,3,16,3,0.2,32,3.305670972193497,0.7335812981447937,1.0,-1.010569016746075e-15,1.0,1.0
209,0,9,1400,3,16,3,0.2,32,3.2105145948384193,0.7335812981447937,1.0,-1.010569016746075e-15,1.0,1.0
210,0,0,1600,2,12,2,0.2,24,3.3357359015290213,1.0,0.9930677735354669,0.0,1.0,0.9930677735354672
