,run_id,step,n_samples,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
0,0,0,300,0.11,2,0.2,4,1.2844375606534668,-0.0021369280451374313,-0.0016186263881711397,0.02434762633572286,-0.0023912456689499898,-0.003372425996195927
1,0,1,300,0.11,2,0.2,4,1.2844785789960027,-0.003619361834136033,-0.0021337366151864667,0.030970099747791288,-0.0021333821855581726,-0.0032760124849563537
2,0,2,300,0.11,2,0.2,4,1.28498992764365,-0.004670592613575532,-0.0024225987437088837,0.010729676855847504,-0.0019083145193156677,-0.004492576862419519
3,0,3,300,0.11,2,0.2,4,1.2857586771340175,-0.002956005911781426,-0.0022940135957584995,0.03452877749209231,-0.002423074867965012,-0.004588469612795878
4,0,4,300,0.11,2,0.2,4,1.2850701130503372,-0.0042740494128192695,-0.0016187712676834626,0.017262345912006254,-0.0023903400198597826,-0.003511652200710529
5,0,5,300,0.11,2,0.2,4,1.284425444274561,0.003358310158841082,-0.002390340019859782,0.01699188925133466,-0.0023912456689499898,-0.004494876031483789
6,0,6,300,0.11,2,0.2,4,1.2829884643234812,-0.000441333834983367,-0.002422440097020618,0.001569927127349525,-0.0021333821855581718,-0.004118081538249121
7,0,7,300,0.11,2,0.2,4,1.2820606451395535,-0.0035032799162765336,-0.0022940135957585,-0.002063739736301971,-0.002392152310898358,-0.0035140651193266794
8,0,8,300,0.11,2,0.2,4,1.2859903474400516,-0.004367294586303682,-0.002424982132712876,0.04458100658101119,-0.002393362714442007,-0.004628882927121823
9,0,9,300,0.11,2,0.2,4,1.2849519077705922,0.005004172229719834,-0.0008466254352140109,0.009665433059631386,-0.0022959285612875443,-0.0047150928454207834
10,0,0,1000,0.07,2,0.2,4,1.28700088528314,0.006191775738521149,-0.000720116940950555,2.6027032913109256e-15,-0.0007200755817327488,-0.0013189057743154486
11,0,1,1000,0.07,2,0.2,4,1.2869371096846687,0.00290452975191483,-0.0007201914049937411,0.0019678740909832193,-0.0007202990037981415,-0.0014486013253985604
12,0,2,1000,0.07,2,0.2,4,1.2866195134286902,0.005987894288577779,-0.0007200755817327488,2.6027032913109256e-15,-0.0007114196073993151,-0.00142104397418588
13,0,3,1000,0.07,2,0.2,4,1.287284072466298,0.0023372647687004097,-0.0007229705486217788,2.6027032913109256e-15,-0.0007201500333127099,-0.001399184001452153
14,0,4,1000,0.07,2,0.2,4,1.2863547080904691,0.011398211291320586,-0.0007201914049937403,0.0,-0.0006507715587966309,-0.0012346803946151558
15,0,5,1000,0.07,2,0.2,4,1.286270450568873,0.002326322468003777,-0.0007114393433885655,0.0,-0.0006190195313831846,-0.0011218424345424626
16,0,6,1000,0.07,2,0.2,4,1.2872738616510733,0.015139209280342262,-0.0007200673107176451,-0.0019639383428120844,-0.0006190040554194577,-0.0012837392845764183
17,0,7,1000,0.07,2,0.2,4,1.2869113290656478,0.007650325962158074,-0.0006969672222793509,0.0019678740909832193,-0.0006190040554194577,-0.0012790432915804678
18,0,8,1000,0.07,2,0.2,4,1.2864945605814724,0.01656407978312096,-0.0007115025090370816,0.0019678740909832193,-0.0007200921245849878,-0.001055137901437118
19,0,9,1000,0.07,2,0.2,4,1.2869022922073754,0.006823208840225419,-0.0007230209367473143,0.0,-0.0007202410601599333,-0.0012664799827108917
20,0,0,400,0.07,2,0.2,4,1.2837669298167549,-0.003584076963606107,-0.0018135107632440493,0.016457580154266783,-0.0015246064451490985,-0.003422078738471618
21,0,1,400,0.07,2,0.2,4,1.2855521376653751,-0.003342954895891715,-0.001650940391062998,0.002605962508329337,-0.0015246064451490985,-0.0023824042354263896
22,0,2,400,0.07,2,0.2,4,1.2846114799152424,0.0022767844785719984,-0.0015243627830564327,-0.0005341148728719839,-0.0016508517733246568,-0.003595396376113414
23,0,3,400,0.07,2,0.2,4,1.2841226658881408,0.00048099377240346387,-0.001651117652009467,0.0048353103817918444,-0.0017416872043597572,-0.0034017512103105144
24,0,4,400,0.07,2,0.2,4,1.2842541131539145,-0.0018228663270550582,-0.001795393844791304,-0.00324417958768816,-0.0015243898638722675,-0.0034003538114967947
25,0,5,400,0.07,2,0.2,4,1.2824472409687955,-0.0016533362712568504,-0.0017955218325331386,0.019255850330998883,-0.0017957778874002138,-0.003525586304147651
26,0,6,400,0.07,2,0.2,4,1.2832532065282098,-0.0016548479421549607,-0.0018134443145585387,0.014641236746901674,-0.0015244710954604994,-0.0033472367436122733
27,0,7,400,0.07,2,0.2,4,1.2830195304480747,-0.002195708972402177,-0.0018140426110979547,-0.0005341148728719839,-0.0017955218325331386,-0.0027623097475890108
28,0,8,400,0.07,2,0.2,4,1.2860719084140586,-0.001363305275883927,-0.0016508517733246546,-0.003157993736487724,-0.0018137101523478198,-0.0036330284665749904
29,0,9,400,0.07,2,0.2,4,1.2834539687901736,-0.0026979048522839683,-0.001795393844791304,0.0048353103817918444,-0.0016517383324634362,-0.0027948653466273532
30,0,0,400,0.08,2,0.2,4,1.284204930426676,-0.00154086662001096,-0.0018135107632440493,0.016457580154266783,-0.0016517383324634362,-0.0031819244997580683
31,0,1,400,0.08,2,0.2,4,1.2863072073702069,-0.0019438849605982209,-0.0017414040113356481,0.0008112117231955026,-0.0015246064451490985,-0.002791584259104482
32,0,2,400,0.08,2,0.2,4,1.285799430412784,0.0065660872841485805,-0.0015243627830564327,0.01862494340917358,-0.0015243627830564327,-0.003466558628943549
