,run_id,step,n_samples,n_centers,n_features,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
36,0,6,1300,2,16,0.15,2,0.2,4,4.320222459714317,0.9849346737592053,0.9916976958773089,0.0,0.9916976958773089,0.2838922375080024
37,0,7,1300,2,16,0.15,2,0.2,4,3.4362381558720645,1.0,1.0,0.0,1.0,0.9561538901009319
38,0,8,1300,2,16,0.15,2,0.2,4,3.644448922189716,1.0,1.0,0.0,1.0,0.9884373065936601
39,0,9,1300,2,16,0.15,2,0.2,4,3.1575446667275244,1.0,1.0,0.0,1.0,0.9702580491777504
40,0,0,100,8,13,0.12,8,0.2,4,4.451046995340321,0.4699324531876817,1.0,4.2728796336645234e-16,1.0,0.2751941442752163
41,0,1,100,8,13,0.12,8,0.2,4,4.785020882655136,0.46697874944027906,1.0,0.06514206488450708,1.0,4.2728796336645234e-16
42,0,2,100,8,13,0.12,8,0.2,4,4.48770699069626,0.46697874944027906,1.0,4.2728796336645234e-16,1.0,0.2751941442752163
43,0,3,100,8,13,0.12,8,0.2,4,4.591549283822322,4.2728796336645234e-16,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
44,0,4,100,8,13,0.12,8,0.2,4,4.779990625980565,4.2728796336645234e-16,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
45,0,5,100,8,13,0.12,8,0.2,4,4.719798617877795,4.2728796336645234e-16,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
46,0,6,100,8,13,0.12,8,0.2,4,4.619302070585193,0.46993245318768173,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
47,0,7,100,8,13,0.12,8,0.2,4,4.665460631084738,0.4699324531876817,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
48,0,8,100,8,13,0.12,8,0.2,4,4.703826133271051,0.4726300453369548,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
49,0,9,100,8,13,0.12,8,0.2,4,4.684160343249016,0.46697874944027906,1.0,4.2728796336645234e-16,1.0,4.2728796336645234e-16
50,0,0,1600,6,19,0.01,6,0.2,4,5.576521456112386,0.5238137077660802,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
51,0,1,1600,6,19,0.01,6,0.2,4,5.8043876144116355,0.5235501684920001,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
52,0,2,1600,6,19,0.01,6,0.2,4,5.876589312677462,0.5235501684920001,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
53,0,3,1600,6,19,0.01,6,0.2,4,5.881324070690077,0.557327864103176,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
54,0,4,1600,6,19,0.01,6,0.2,4,5.717274857046492,0.557327864103176,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
55,0,5,1600,6,19,0.01,6,0.2,4,5.653096525846865,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
56,0,6,1600,6,19,0.01,6,0.2,4,5.614959605120647,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
57,0,7,1600,6,19,0.01,6,0.2,4,6.004784594047157,0.5573283182519655,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
58,0,8,1600,6,19,0.01,6,0.2,4,5.577612070819495,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16,1.0,0.4005526794825182
59,0,9,1600,6,19,0.01,6,0.2,4,5.745201833093194,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16,1.0,-3.7177668507350044e-16
60,0,0,600,3,6,0.09,3,0.2,4,2.32938533945096,0.7331658161470663,0.9547171477761429,-5.052842736589098e-15,0.9604995017171537,0.7331658161470663
61,0,1,600,3,6,0.09,3,0.2,4,2.125685999919552,0.7331658161470663,0.9762621360477907,0.015821351117257215,0.9666886628995375,0.9762621360477907
62,0,2,600,3,6,0.09,3,0.2,4,2.146817825077527,0.7218956265679478,0.9221859531722342,-5.052842736589098e-15,0.9165687663642897,0.6822244701895784
63,0,3,600,3,6,0.09,3,0.2,4,2.0694689948898994,0.7331658161470663,0.9904158006879531,-5.052842736589098e-15,1.0,0.9904158006879531
64,0,4,600,3,6,0.09,3,0.2,4,2.3863326785213728,0.7331658161470663,0.9496432914844003,0.021310374160572552,1.0,0.700541250562814
65,0,5,600,3,6,0.09,3,0.2,4,1.7499612501868655,1.0,1.0,0.08592934691357569,1.0,1.0
66,0,6,600,3,6,0.09,3,0.2,4,1.9755215602369232,0.7331658161470663,0.9643219864269839,0.02444716753559704,0.9643219864269839,0.970100022697431
67,0,7,600,3,6,0.09,3,0.2,4,2.1035673121326823,0.7331658161470663,0.9829409811918863,-5.052842736589098e-15,0.9829409811918866,0.9829409811918863
68,0,8,600,3,6,0.09,3,0.2,4,2.1542441798529794,0.7331658161470663,0.8828184047869517,-5.052842736589098e-15,0.9045641843608417,0.5368722488813044
69,0,9,600,3,6,0.09,3,0.2,4,1.667607689671608,1.0,1.0,0.09023579736461866,1.0,1.0
70,0,0,1300,4,14,0.01,4,0.2,4,4.480377015130976,0.0,1.0,0.0,1.0,0.0
71,0,1,1300,4,14,0.01,4,0.2,4,4.982031009966828,0.0,1.0,0.0,1.0,0.0
72,0,2,1300,4,14,0.01,4,0.2,4,5.128457424804128,0.0,0.9962263171417022,0.0,1.0,0.0
73,0,3,1300,4,14,0.01,4,0.2,4,4.921276656182023,0.6662956185530297,1.0,0.0,1.0,0.0
74,0,4,1300,4,14,0.01,4,0.2,4,4.777662083147168,0.0,1.0,0.0,1.0,0.0
75,0,5,1300,4,14,0.01,4,0.2,4,4.948492983352473,0.6662956185530297,1.0,0.0,1.0,0.0
76,0,6,1300,4,14,0.01,4,0.2,4,5.044181803104359,0.0,1.0,0.0,1.0,0.0
77,0,7,1300,4,14,0.01,4,0.2,4,4.775469836377623,0.0,0.9818383240210401,0.0,0.9842194705475081,0.0
78,0,8,1300,4,14,0.01,4,0.2,4,5.045415903323487,0.5766568796343771,1.0,0.0,1.0,0.0
79,0,9,1300,4,14,0.01,4,0.2,4,5.025573855290768,0.6662956185530297,1.0,0.0,1.0,0.0
80,0,0,1100,5,12,0.08,5,0.2,4,4.371317006796694,0.5890709400891736,1.0,0.0,1.0,0.0
81,0,1,1100,5,12,0.08,5,0.2,4,4.169548916810113,0.0,1.0,0.0,1.0,0.4734390492917613
82,0,2,1100,5,12,0.08,5,0.2,4,4.510450780478108,0.5890709400891736,1.0,0.0,1.0,0.4734390492917613
83,0,3,1100,5,12,0.08,5,0.2,4,4.347428550533746,0.0,0.9837434225308594,0.0,0.9807119977220736,0.0
84,0,4,1100,5,12,0.08,5,0.2,4,4.296496990276281,0.0,0.9963720723888513,0.0,1.0,0.0
85,0,5,1100,5,12,0.08,5,0.2,4,4.5183707689913355,0.5890709400891736,1.0,0.0,1.0,0.0
86,0,6,1100,5,12,0.08,5,0.2,4,4.393047730922262,0.0,1.0,0.0,1.0,0.0
87,0,7,1100,5,12,0.08,5,0.2,4,4.210290180238781,0.5841994341399935,0.9731703264032964,0.0,0.8306435058535717,0.46883600275397946
88,0,8,1100,5,12,0.08,5,0.2,4,4.597189884504722,0.5890709400891736,0.9935307550656094,0.0,1.0,0.0
89,0,9,1100,5,12,0.08,5,0.2,4,4.558062352097022,0.5890709400891736,1.0,0.0,1.0,0.0
90,0,0,1000,7,16,0.06,7,0.2,4,5.343157256763545,0.5183589134778278,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
91,0,1,1000,7,16,0.06,7,0.2,4,5.2051272068987275,0.518521588840487,1.0,-1.7116279592668067e-16,1.0,0.3466419908494803
92,0,2,1000,7,16,0.06,7,0.2,4,5.068446800567352,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
93,0,3,1000,7,16,0.06,7,0.2,4,5.121624760612882,0.5183589134778278,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
94,0,4,1000,7,16,0.06,7,0.2,4,5.238047100273519,0.518521588840487,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
95,0,5,1000,7,16,0.06,7,0.2,4,5.112928590699328,0.518521588840487,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
96,0,6,1000,7,16,0.06,7,0.2,4,5.258699459808909,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
97,0,7,1000,7,16,0.06,7,0.2,4,5.182672576156361,0.5183589134778278,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
98,0,8,1000,7,16,0.06,7,0.2,4,5.1140163843514825,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16,1.0,0.3466419908494803
99,0,9,1000,7,16,0.06,7,0.2,4,5.291235100113171,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16,1.0,-1.7116279592668067e-16
100,0,0,1600,10,20,0.2,10,0.2,4,5.830002610370078,0.46174225438800276,1.0,0.03153800282432993,1.0,-9.64327466553287e-16
101,0,1,1600,10,20,0.2,10,0.2,4,6.027094867612151,1.0,1.0,0.056005569495995396,1.0,-9.64327466553287e-16
102,0,2,1600,10,20,0.2,10,0.2,4,5.823240288328829,0.4182127764315744,1.0,0.0051924416324263,1.0,-9.64327466553287e-16
103,0,3,1600,10,20,0.2,10,0.2,4,5.9236581679902836,0.4513130575013222,1.0,0.0051924416324263,1.0,-9.64327466553287e-16
104,0,4,1600,10,20,0.2,10,0.2,4,5.984093213259205,0.4513130575013222,1.0,0.055770381201536524,1.0,-9.64327466553287e-16
105,0,5,1600,10,20,0.2,10,0.2,4,6.007691173838783,1.0,1.0,0.04243249014997817,1.0,-9.64327466553287e-16
106,0,6,1600,10,20,0.2,10,0.2,4,6.025703081838796,1.0,1.0,0.03745714610573227,1.0,-9.64327466553287e-16
107,0,7,1600,10,20,0.2,10,0.2,4,5.898442642191968,0.41356251053525306,1.0,0.0336607821163399,1.0,-9.64327466553287e-16
108,0,8,1600,10,20,0.2,10,0.2,4,5.947802334489475,0.46174225438800276,1.0,0.015721365332792035,1.0,-9.64327466553287e-16
109,0,9,1600,10,20,0.2,10,0.2,4,5.941231214242256,0.46174225438800276,1.0,0.007372908475479172,1.0,-9.64327466553287e-16
110,0,0,600,2,6,0.16,2,0.2,4,2.4524765474903294,0.9386739513754624,0.885924938107233,0.0,0.9198072728535813,0.9109185470344172
111,0,1,600,2,6,0.16,2,0.2,4,1.9936524938539983,1.0,0.9710596452660641,0.0,0.9710596452660643,0.9710596452660641
112,0,2,600,2,6,0.16,2,0.2,4,2.2926170829374204,0.9710596452660641,0.9386739513754624,0.0,0.9386739513754624,0.9487918573792787
113,0,3,600,2,6,0.16,2,0.2,4,1.9326351029036675,1.0,1.0,0.0,1.0,0.9472259329588902
114,0,4,600,2,6,0.16,2,0.2,4,2.457054084315444,1.0,1.0,0.0,1.0,0.9697935443608251
115,0,5,600,2,6,0.16,2,0.2,4,2.092117816397104,1.0,1.0,0.0,1.0,1.0
116,0,6,600,2,6,0.16,2,0.2,4,2.1244003054056466,1.0,1.0,0.0,1.0,1.0
117,0,7,600,2,6,0.16,2,0.2,4,2.0544304004706855,1.0,1.0,0.0,1.0,1.0
118,0,8,600,2,6,0.16,2,0.2,4,1.9401701576992836,1.0,1.0,0.0,1.0,1.0
119,0,9,600,2,6,0.16,2,0.2,4,2.143224370853959,1.0,0.9710596452660643,0.0,1.0,0.9517601370589586
120,0,0,300,2,8,0.18,2,0.2,4,2.574607674847193,1.0,1.0,0.0,1.0,1.0
121,0,1,300,2,8,0.18,2,0.2,4,2.7416387002354154,1.0,1.0,0.0,1.0,0.974955976178466
122,0,2,300,2,8,0.18,2,0.2,4,3.022872879068693,0.6789173182331973,0.7604450275754666,0.0,0.6099574032387202,0.17819706063871293
123,0,3,300,2,8,0.18,2,0.2,4,2.3622165473825163,1.0,1.0,0.0,1.0,0.974955976178466
124,0,4,300,2,8,0.18,2,0.2,4,2.1715183311053656,1.0,1.0,0.0,1.0,1.0
125,0,5,300,2,8,0.18,2,0.2,4,2.8964475355951937,1.0,1.0,0.0,1.0,0.888028905668751
126,0,6,300,2,8,0.18,2,0.2,4,2.3562301062708673,1.0,1.0,0.0,1.0,1.0
127,0,7,300,2,8,0.18,2,0.2,4,2.505144944823913,1.0,1.0,0.0,1.0,0.9082292323833101
128,0,8,300,2,8,0.18,2,0.2,4,2.594156707058378,1.0,1.0,0.0,1.0,0.9573175534488274
129,0,9,300,2,8,0.18,2,0.2,4,2.536249759929746,1.0,1.0,0.0,1.0,1.0
130,0,0,1300,2,2,0.15,2,0.2,4,1.2365335794124324,0.2409563230038482,0.323868362661481,0.10240854179167479,0.2609817988900967,0.0
131,0,1,1300,2,2,0.15,2,0.2,4,0.8884585753722326,0.957007197311347,0.9043494589828133,0.030968955103888727,0.896609117003843,0.908305337098926
132,0,2,1300,2,2,0.15,2,0.2,4,1.1515355379741978,0.49949864861054033,0.6311456844632817,0.05282642941478393,0.6331173637937608,0.6794980787509984
133,0,3,1300,2,2,0.15,2,0.2,4,1.1584054836663418,0.5888622681513506,0.5916903088291413,0.06489027316450667,0.5034122381022522,0.0
134,0,4,1300,2,2,0.15,2,0.2,4,1.2499602071282694,0.043595449044787946,0.2878339555000946,0.11778198155328687,0.2546856752926366,0.07508622495566226
135,0,5,1300,2,2,0.15,2,0.2,4,1.2373455399849522,0.02520521475005349,0.035775647439676414,0.15542815884349068,0.14733530682481827,0.061690004980244836
136,0,6,1300,2,2,0.15,2,0.2,4,1.2314607914639675,0.5726328949476711,0.47227722354770457,0.07110458443054685,0.4041942645857454,0.057487174032159076
137,0,7,1300,2,2,0.15,2,0.2,4,1.2339478830545725,0.702956356568079,0.5530541668696777,0.07181951885849658,0.5328793451943902,0.0
138,0,8,1300,2,2,0.15,2,0.2,4,1.2377463162739464,0.8174190298519847,0.743167982806653,0.04532594503314214,0.7098022915268397,0.7608927581660235
139,0,9,1300,2,2,0.15,2,0.2,4,0.8744780084329694,0.9621223726500541,0.9290858236307428,0.8744942078075312,0.9247815182663007,0.9379572824881344
140,0,0,800,2,9,0.16,2,0.2,4,2.9865801718050045,1.0,0.9772628917101801,0.0,1.0,0.9772628917101801
141,0,1,800,2,9,0.16,2,0.2,4,3.002864246207072,0.9873803840988731,0.9595293440372245,0.0,0.9873803840988731,0.9349857010387731
142,0,2,800,2,9,0.16,2,0.2,4,3.0143564530933338,0.9873803840988731,0.9873803840988732,0.0,0.9873803840988731,0.9452843249048029
143,0,3,800,2,9,0.16,2,0.2,4,2.749156560852848,1.0,1.0,0.0,1.0,1.0
144,0,4,800,2,9,0.16,2,0.2,4,2.959895085459438,0.9873803840988731,0.9873803840988732,0.0,0.9873803840988732,0.9873803840988731
145,0,5,800,2,9,0.16,2,0.2,4,2.778724897793839,1.0,1.0,0.0,1.0,0.9801627202080683
146,0,6,800,2,9,0.16,2,0.2,4,2.977270734793036,0.9873803840988732,0.9873803840988731,0.0,0.9873803840988731,0.9873803840988731
147,0,7,800,2,9,0.16,2,0.2,4,2.6148808794372367,1.0,1.0,0.0,1.0,1.0
148,0,8,800,2,9,0.16,2,0.2,4,2.5871189922567748,1.0,0.9873803840988731,0.0,1.0,0.9153969550209354
149,0,9,800,2,9,0.16,2,0.2,4,2.356812838767645,1.0,1.0,0.0,1.0,1.0
150,0,0,800,3,9,0.2,3,0.2,4,2.5808029647156663,0.7328721161428019,0.9924899863753236,-1.5805314568533579e-15,1.0,0.9924899863753236
151,0,1,800,3,9,0.2,3,0.2,4,1.9252395026201123,0.7328721161428019,1.0,-1.5805314568533579e-15,1.0,1.0
152,0,2,800,3,9,0.2,3,0.2,4,2.9874843811676897,0.7335065263692222,0.9549552296488775,-1.5805314568533579e-15,0.9304016214632308,0.6903303481798485
153,0,3,800,3,9,0.2,3,0.2,4,2.6130188819124425,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
154,0,4,800,3,9,0.2,3,0.2,4,2.686328610215638,0.7335065263692222,0.9924899863753236,-1.5805314568533579e-15,1.0,0.9765003766353475
155,0,5,800,3,9,0.2,3,0.2,4,2.504035644939108,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
156,0,6,800,3,9,0.2,3,0.2,4,2.6334748058857285,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
157,0,7,800,3,9,0.2,3,0.2,4,2.633611005661341,0.7335065263692222,0.9865608248555884,-1.5805314568533579e-15,1.0,0.9865608248555884
158,0,8,800,3,9,0.2,3,0.2,4,2.387847002695237,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
159,0,9,800,3,9,0.2,3,0.2,4,1.9108724958274046,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
160,0,0,800,3,10,0.17,3,0.2,4,2.9871938625657695,0.7177901532792171,0.9575348113476291,-1.5805314568533579e-15,0.9678010540273883,0.9624743155605806
161,0,1,800,3,10,0.17,3,0.2,4,2.646940550503788,0.7328721161428019,1.0,-1.5805314568533579e-15,1.0,0.9962565021923322
162,0,2,800,3,10,0.17,3,0.2,4,2.699841142019705,0.7335065263692222,0.9812282489340531,-1.5805314568533579e-15,0.9924899863753235,0.9812282489340531
163,0,3,800,3,10,0.17,3,0.2,4,2.851275356334513,0.7177901532792171,0.9790548786374499,-1.5805314568533579e-15,0.9790548786374497,0.9790548786374499
164,0,4,800,3,10,0.17,3,0.2,4,2.5428731543036003,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
165,0,5,800,3,10,0.17,3,0.2,4,2.3520008553390968,0.7328721161428019,1.0,-1.5805314568533579e-15,1.0,1.0
166,0,6,800,3,10,0.17,3,0.2,4,2.1484753897117446,0.7328721161428019,1.0,-1.5805314568533579e-15,1.0,0.9781243089806209
167,0,7,800,3,10,0.17,3,0.2,4,2.6106703813338132,0.7335065263692222,0.9924899863753236,-1.5805314568533579e-15,1.0,0.9924899863753236
168,0,8,800,3,10,0.17,3,0.2,4,2.7517574773487588,0.7335065263692222,1.0,-1.5805314568533579e-15,1.0,1.0
169,0,9,800,3,10,0.17,3,0.2,4,2.3004673076301345,0.7335065263692222,0.9812282489340531,-1.5805314568533579e-15,0.9762830129436225,0.9812282489340531
170,0,0,300,10,6,0.12,10,0.2,4,2.7907855452297268,-4.821637332766436e-16,0.9681524810372185,0.3012752298750231,0.9595300843417193,-4.821637332766436e-16
171,0,1,300,10,6,0.12,10,0.2,4,2.8470241438552844,0.38383329019460893,0.986397752817179,0.3394304893090475,0.9493534597021478,0.23159274114245448
172,0,2,300,10,6,0.12,10,0.2,4,2.897409586487285,0.4374420671450162,0.9364740121152165,0.24579496613234825,0.8724132267612582,-4.821637332766436e-16
173,0,3,300,10,6,0.12,10,0.2,4,2.9078416376989566,0.4466617379774954,0.9598254568006414,0.23786955836523346,0.9594147115409136,-4.821637332766436e-16
174,0,4,300,10,6,0.12,10,0.2,4,2.8760592216710332,0.4466617379774953,0.9427507817745311,0.3694231290770029,0.9367910485356105,-4.821637332766436e-16
175,0,5,300,10,6,0.12,10,0.2,4,2.862053211994677,0.42216551087597803,0.9817038288857448,0.3195441490886251,0.9731786319848217,0.23786955836523346
176,0,6,300,10,6,0.12,10,0.2,4,2.9116786823992764,-4.821637332766436e-16,0.9885189896975096,0.2542023595335335,0.9672011953352391,-4.821637332766436e-16
177,0,7,300,10,6,0.12,10,0.2,4,2.8891919506563064,0.404558294233648,0.9240350516103895,0.23786955836523346,0.8946883783305709,-4.821637332766436e-16
178,0,8,300,10,6,0.12,10,0.2,4,2.870431067562091,-4.821637332766436e-16,0.9666298476544329,0.29547716676200775,0.9566886640668866,0.2436119250172534
179,0,9,300,10,6,0.12,10,0.2,4,2.9478130248805403,0.4131477504740832,0.9663613541559479,0.32598932954311066,0.9405149316512506,-4.821637332766436e-16
180,0,0,400,4,7,0.18,4,0.2,4,3.236230751804629,3.844111804577311e-15,1.0,0.047158320435474625,1.0,0.5755107256477014
181,0,1,400,4,7,0.18,4,0.2,4,2.949309742523518,3.844111804577311e-15,1.0,0.037219998781910596,1.0,0.5755107256477014
182,0,2,400,4,7,0.18,4,0.2,4,3.1510189965485527,3.844111804577311e-15,0.9821367032883133,3.844111804577311e-15,0.9898081557479034,3.844111804577311e-15
183,0,3,400,4,7,0.18,4,0.2,4,3.125561314878315,3.844111804577311e-15,0.9286817928791664,3.844111804577311e-15,0.939925337126911,0.5755107256477014
184,0,4,400,4,7,0.18,4,0.2,4,3.1710535356568674,3.844111804577311e-15,1.0,0.2198081649186543,1.0,0.4735251085370364
185,0,5,400,4,7,0.18,4,0.2,4,3.194011318370529,0.6654524178083235,0.9821367032883133,0.037219998781910596,0.9821367032883133,3.844111804577311e-15
186,0,6,400,4,7,0.18,4,0.2,4,3.3538480758222335,3.844111804577311e-15,1.0,0.013008868928624533,1.0,3.844111804577311e-15
187,0,7,400,4,7,0.18,4,0.2,4,3.006811575434952,3.844111804577311e-15,1.0,0.05837593385629097,1.0,0.5755107256477014
188,0,8,400,4,7,0.18,4,0.2,4,3.452804175405013,3.844111804577311e-15,1.0,0.013008868928624533,1.0,3.844111804577311e-15
189,0,9,400,4,7,0.18,4,0.2,4,3.2521903624892574,3.844111804577311e-15,1.0,0.08385614547957161,0.9898081557479035,3.844111804577311e-15
190,0,0,700,2,4,0.12,2,0.2,4,1.9859938073766996,0.7804765001865067,0.6844713002616726,0.01902076038545546,0.651077874424369,0.0
191,0,1,700,2,4,0.12,2,0.2,4,1.861003304596325,0.9858511978853755,0.8714984193509289,0.0954638321885623,0.9211176088513098,0.8546139905743017
192,0,2,700,2,4,0.12,2,0.2,4,1.902415545178104,0.8574409943875098,0.8120017017881301,0.04943801884484627,0.8120017017881301,0.8714984193509289
193,0,3,700,2,4,0.12,2,0.2,4,1.8008700359635788,0.9211176088513098,0.8848083529828039,0.05481921359745352,0.8650525252498863,0.8916937498219175
194,0,4,700,2,4,0.12,2,0.2,4,1.7408777250841663,0.9745622926276182,0.9372810986294441,0.08621736945667091,0.9458548911417554,0.9372810986294441
195,0,5,700,2,4,0.12,2,0.2,4,1.5121622462779536,1.0,0.9372810986294441,0.16960630364561824,0.9548433832860955,0.908821581395584
