,run_id,step,n_samples,n_centers,n_features,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
0,0,0,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179183,0.34629472150500834
1,0,1,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7085444650587758,0.34629472150500834
2,0,2,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179182,0.34629472150500834
3,0,3,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7083792093789462,0.34629472150500834
4,0,4,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179183,0.34629472150500834
5,0,5,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179184,0.34629472150500834
6,0,6,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7085444650587759,0.34629472150500834
7,0,7,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179183,0.34629472150500834
8,0,8,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179183,0.34629472150500834
9,0,9,1200,7,3,0.15,7,0.2,4,1.6214372854217178,0.45801108050309325,0.906286378871225,0.654151008969472,0.7084490116179182,0.34629472150500834
10,0,0,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3462091361531813,0.0
11,0,1,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
12,0,2,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
13,0,3,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.34704987090290834,0.0
14,0,4,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
15,0,5,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
16,0,6,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
17,0,7,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
18,0,8,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3462091361531813,0.0
19,0,9,1000,4,2,0.19,4,0.2,4,1.2100660560195846,0.3934986897518778,0.44549281422196035,0.15328169827091023,0.3470498709029083,0.0
20,0,0,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
21,0,1,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
22,0,2,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
23,0,3,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
24,0,4,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
25,0,5,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
26,0,6,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
27,0,7,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
28,0,8,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
29,0,9,1300,7,17,0.02,7,0.2,4,5.460024993728648,-7.478497375415465e-16,1.0,-7.478497375415465e-16,1.0,-7.478497375415465e-16
30,0,0,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
31,0,1,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
32,0,2,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
33,0,3,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
34,0,4,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
35,0,5,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
36,0,6,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
37,0,7,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
38,0,8,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
39,0,9,1100,7,14,0.04,7,0.2,4,4.732039797575434,0.5186370542083741,1.0,0.026118443624822345,1.0,0.346452691808156
40,0,0,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
41,0,1,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
42,0,2,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
43,0,3,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
44,0,4,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
45,0,5,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
46,0,6,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
47,0,7,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
48,0,8,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
49,0,9,600,8,14,0.03,8,0.2,4,4.765303431611253,0.48048619933105563,1.0,0.027221361478971487,1.0,0.0
50,0,0,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.988714231432917,-2.507251413037147e-15
51,0,1,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.9887142314329173,-2.507251413037147e-15
52,0,2,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.9887142314329173,-2.507251413037147e-15
53,0,3,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.988714231432917,-2.507251413037147e-15
54,0,4,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.988714231432917,-2.507251413037147e-15
55,0,5,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.9518473879503492,-2.507251413037147e-15
56,0,6,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.988714231432917,-2.507251413037147e-15
57,0,7,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.9532610558151897,-2.507251413037147e-15
58,0,8,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.9532610558151897,-2.507251413037147e-15
59,0,9,1300,10,13,0.07,10,0.2,4,4.470570799952628,0.4510711658645304,0.9951538726836903,0.22719635067039376,0.988714231432917,-2.507251413037147e-15
60,0,0,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
61,0,1,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
62,0,2,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
63,0,3,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
64,0,4,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
65,0,5,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
66,0,6,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
67,0,7,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
68,0,8,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
69,0,9,1300,2,4,0.09,2,0.2,4,1.9905460493304634,0.7661000951104296,0.6317635319957713,0.047231976677903215,0.5605080184395657,0.06998010999465133
70,0,0,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
71,0,1,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
72,0,2,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
73,0,3,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
74,0,4,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
75,0,5,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
76,0,6,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
77,0,7,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
78,0,8,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
79,0,9,1100,9,11,0.03,9,0.2,4,4.194526444741129,0.47515364584395636,0.997565859287444,0.2513807393387808,0.997565859287444,0.0
80,0,0,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
81,0,1,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
82,0,2,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
83,0,3,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
84,0,4,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
85,0,5,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
86,0,6,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
87,0,7,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
88,0,8,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
89,0,9,700,9,17,0.15,9,0.2,4,5.436002963646436,0.4742491654196949,1.0,0.02307826052717475,1.0,-2.0211502670298918e-16
